date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:57:24	9131/9131	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Dec%202015%2021:06:51%20GMT	http://gramziu.pl/phpBB/feed.php?f=11&t=20	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/feed8306.php	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=11&p=77&sid=078bc427d0fe3325946ee755259d7382)
09:57:24	29236/29236	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:24%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&t=20	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopicd74d.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=11&p=77&sid=078bc427d0fe3325946ee755259d7382)
09:57:25	13740/13740	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:25%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=reply&f=11&t=20	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting6994.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=11&p=77&sid=078bc427d0fe3325946ee755259d7382)
09:57:25	9310/9310	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:25%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&f=11&t=20&view=print	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopicf581.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=11&p=77&sid=078bc427d0fe3325946ee755259d7382)
09:57:26	13736/13736	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:25%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=quote&f=11&p=59	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting572b.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=11&p=77&sid=078bc427d0fe3325946ee755259d7382)
09:57:26	29236/29236	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:26%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&p=59	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopicec54.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=11&p=77&sid=078bc427d0fe3325946ee755259d7382)
09:57:26	16733/16733	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:26%20GMT	http://gramziu.pl/phpBB/search.php?style=5&author_id=56&sr=posts	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/search3266.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=11&p=77&sid=078bc427d0fe3325946ee755259d7382)
09:57:27	13736/13736	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:27%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=quote&f=11&p=77	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/postinga8b4.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=11&p=77&sid=078bc427d0fe3325946ee755259d7382)
09:57:27	29236/29236	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:27%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&p=77	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopic6fd0.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=11&p=77&sid=078bc427d0fe3325946ee755259d7382)
09:57:28	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20May%202017%2004:27:28%20GMT	http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforumf1f5.php	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=11&p=77&sid=078bc427d0fe3325946ee755259d7382)
09:57:28	1447/1447	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Dec%202015%2020:42:36%20GMT	http://gramziu.pl/phpBB/feed.php?f=12	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/feed01c9.php	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=12&sid=078bc427d0fe3325946ee755259d7382)
09:57:29	13719/13719	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:29%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=post&f=12	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting777e.html	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=12&sid=078bc427d0fe3325946ee755259d7382)
09:57:29	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20May%202017%2004:27:29%20GMT	http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforumf1f5.php	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=12&sid=078bc427d0fe3325946ee755259d7382)
09:57:30	465/465	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2018%20May%202017%2004:27:30%20GMT	http://gramziu.pl/phpBB/feed.php?f=13	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/feedeb13.php	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=13&sid=078bc427d0fe3325946ee755259d7382)
09:57:30	13719/13719	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:30%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=post&f=13	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting0d34.html	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=13&sid=078bc427d0fe3325946ee755259d7382)
09:57:30	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20May%202017%2004:27:30%20GMT	http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforumf1f5.php	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=13&sid=078bc427d0fe3325946ee755259d7382)
09:57:31	465/465	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2018%20May%202017%2004:27:31%20GMT	http://gramziu.pl/phpBB/feed.php?f=14	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/feed9780.php	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=14&sid=078bc427d0fe3325946ee755259d7382)
09:57:32	13719/13719	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:32%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=post&f=14	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting4e63.html	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=14&sid=078bc427d0fe3325946ee755259d7382)
09:57:32	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20May%202017%2004:27:32%20GMT	http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforumf1f5.php	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=14&sid=078bc427d0fe3325946ee755259d7382)
09:57:33	5018/5018	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Dec%202015%2020:42:36%20GMT	http://gramziu.pl/phpBB/feed.php?f=12&t=21	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/feed53b9.php	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=12&p=73&sid=078bc427d0fe3325946ee755259d7382)
09:57:33	25180/25180	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:33%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&t=21	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopicd1ad.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=12&p=73&sid=078bc427d0fe3325946ee755259d7382)
09:57:34	13740/13740	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:33%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=reply&f=12&t=21	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting60d0.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=12&p=73&sid=078bc427d0fe3325946ee755259d7382)
09:57:34	5207/5207	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:34%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&f=12&t=21&view=print	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopic367f.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=12&p=73&sid=078bc427d0fe3325946ee755259d7382)
09:57:34	13736/13736	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:34%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=quote&f=12&p=60	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting8759.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=12&p=73&sid=078bc427d0fe3325946ee755259d7382)
09:57:35	25180/25180	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:35%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&p=60	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopicf8c3.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=12&p=73&sid=078bc427d0fe3325946ee755259d7382)
09:57:35	17010/17010	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:35%20GMT	http://gramziu.pl/phpBB/search.php?style=5&author_id=54&sr=posts	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/searchd59b.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=12&p=73&sid=078bc427d0fe3325946ee755259d7382)
09:57:36	13736/13736	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:36%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=quote&f=12&p=73	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting9dc2.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=12&p=73&sid=078bc427d0fe3325946ee755259d7382)
09:57:36	25180/25180	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:36%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&p=73	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopice2f3.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=12&p=73&sid=078bc427d0fe3325946ee755259d7382)
09:57:37	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20May%202017%2004:27:37%20GMT	http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforumf1f5.php	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=12&p=73&sid=078bc427d0fe3325946ee755259d7382)
09:57:37	1035/1035	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Dec%202015%2020:55:53%20GMT	http://gramziu.pl/phpBB/feed.php?f=16	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/feedf2fa.php	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=16&sid=078bc427d0fe3325946ee755259d7382)
09:57:38	13719/13719	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:38%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=post&f=16	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/postingad65.html	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=16&sid=078bc427d0fe3325946ee755259d7382)
09:57:38	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20May%202017%2004:27:38%20GMT	http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforumf1f5.php	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=16&sid=078bc427d0fe3325946ee755259d7382)
09:57:39	3704/3704	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Dec%202015%2020:55:53%20GMT	http://gramziu.pl/phpBB/feed.php?f=16&t=22	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/feed4a8d.php	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=16&p=75&sid=078bc427d0fe3325946ee755259d7382)
09:57:40	24001/24001	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:39%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&t=22	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopica92f.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=16&p=75&sid=078bc427d0fe3325946ee755259d7382)
09:57:40	13740/13740	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:40%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=reply&f=16&t=22	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting65f1.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=16&p=75&sid=078bc427d0fe3325946ee755259d7382)
09:57:40	3905/3905	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:40%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&f=16&t=22&view=print	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopicfb10.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=16&p=75&sid=078bc427d0fe3325946ee755259d7382)
09:57:41	13736/13736	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:41%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=quote&f=16&p=61	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting2993.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=16&p=75&sid=078bc427d0fe3325946ee755259d7382)
09:57:42	24001/24001	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:41%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&p=61	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopice327.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=16&p=75&sid=078bc427d0fe3325946ee755259d7382)
09:57:42	13736/13736	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:42%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=quote&f=16&p=75	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting0dc7.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=16&p=75&sid=078bc427d0fe3325946ee755259d7382)
09:57:43	24001/24001	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:42%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&p=75	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopic1d69.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=16&p=75&sid=078bc427d0fe3325946ee755259d7382)
09:57:43	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20May%202017%2004:27:43%20GMT	http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforumf1f5.php	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=16&p=75&sid=078bc427d0fe3325946ee755259d7382)
09:57:43	1046/1046	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Dec%202015%2021:01:55%20GMT	http://gramziu.pl/phpBB/feed.php?f=17	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/feed48ab.php	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=17&sid=078bc427d0fe3325946ee755259d7382)
09:57:44	13719/13719	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:44%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=post&f=17	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/postingeb6d.html	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=17&sid=078bc427d0fe3325946ee755259d7382)
09:57:44	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20May%202017%2004:27:44%20GMT	http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforumf1f5.php	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=17&sid=078bc427d0fe3325946ee755259d7382)
09:57:45	1906/1906	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Dec%202015%2021:01:55%20GMT	http://gramziu.pl/phpBB/feed.php?f=17&t=23	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/feedc524.php	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=17&p=76&sid=078bc427d0fe3325946ee755259d7382)
09:57:45	22380/22380	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:45%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&t=23	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopic839c.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=17&p=76&sid=078bc427d0fe3325946ee755259d7382)
09:57:46	13740/13740	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:46%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=reply&f=17&t=23	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting08b6.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=17&p=76&sid=078bc427d0fe3325946ee755259d7382)
09:57:46	2077/2077	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:46%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&f=17&t=23&view=print	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopic9c30.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=17&p=76&sid=078bc427d0fe3325946ee755259d7382)
09:57:47	13736/13736	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:46%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=quote&f=17&p=62	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting082a.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=17&p=76&sid=078bc427d0fe3325946ee755259d7382)
09:57:47	22380/22380	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:47%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&p=62	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopic99d9.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=17&p=76&sid=078bc427d0fe3325946ee755259d7382)
09:57:48	16779/16779	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:47%20GMT	http://gramziu.pl/phpBB/search.php?style=5&author_id=55&sr=posts	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/search091e.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=17&p=76&sid=078bc427d0fe3325946ee755259d7382)
09:57:48	13736/13736	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:48%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=quote&f=17&p=76	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting2af7.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=17&p=76&sid=078bc427d0fe3325946ee755259d7382)
09:57:49	22380/22380	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:48%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&p=76	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopic723c.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=17&p=76&sid=078bc427d0fe3325946ee755259d7382)
09:57:49	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20May%202017%2004:27:49%20GMT	http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforumf1f5.php	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=17&p=76&sid=078bc427d0fe3325946ee755259d7382)
09:57:50	11800/11800	---M-Z	200	added ('OK')	application/javascript	etag:%222e18-5730bcf2-470acd7e44509b2%22	http://gramziu.pl/phpBB/styles/anami/template/ajax.js?assets_version=174	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/styles/anami/template/ajax6148.js	(from http://gramziu.pl/phpBB/?style=5)
09:57:50	28001/28001	---M-Z	200	added ('OK')	application/javascript	etag:%226d61-5730bcf3-dce50a278db228f5%22	http://gramziu.pl/phpBB/styles/anami/template/chosen.jquery.min.js?assets_version=174	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/styles/anami/template/chosen.jquery.min6148.js	(from http://gramziu.pl/phpBB/?style=5)
09:57:50	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20May%202017%2004:27:50%20GMT	http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.124f1f5.delayed	(from http://gramziu.pl/phpBB/index.php?style=5)
09:57:50	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.125f1f5.delayed	(from http://gramziu.pl/phpBB/search.php?style=5&search_id=unanswered)
09:57:50	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.126f1f5.delayed	(from http://gramziu.pl/phpBB/search.php?style=5&search_id=active_topics)
09:57:50	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.127f1f5.delayed	(from http://gramziu.pl/phpBB/index.php?style=5&style=5)
09:57:50	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.128f1f5.delayed	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=1)
09:57:50	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.129f1f5.delayed	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=1)
09:57:51	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.12af1f5.delayed	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=2)
09:57:51	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.12bf1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=2&p=2)
09:57:51	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.12cf1f5.delayed	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=3)
09:57:51	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.12df1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&p=69)
09:57:51	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.12ef1f5.delayed	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=6)
09:57:51	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.12ff1f5.delayed	(from http://gramziu.pl/phpBB/viewforum.php?style=5&f=7)
09:57:51	5191/5191	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Dec%202015%2020:20:28%20GMT	http://gramziu.pl/phpBB/feed.php?f=7&t=17	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/feedd0e0.php	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=7&p=70)
09:57:52	55301/55301	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:51%20GMT	http://gramziu.pl/phpBB/faq.php?style=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/faq50ba.php	(from http://gramziu.pl/phpBB/index.php?style=5&sid=078bc427d0fe3325946ee755259d7382)
09:57:52	25206/25206	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:52%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&t=17	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopic909f.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=7&p=70)
09:57:52	13739/13739	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:52%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=reply&f=7&t=17	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting699f.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=7&p=70)
09:57:53	5362/5362	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:53%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&f=7&t=17&view=print	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopic13dd.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=7&p=70)
09:57:53	13735/13735	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:53%20GMT	http://gramziu.pl/phpBB/posting.php?style=5&mode=quote&f=7&p=56	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting5921.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=7&p=70)
09:57:54	25206/25206	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:54%20GMT	http://gramziu.pl/phpBB/viewtopic.php?style=5&p=56	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopicb1f6.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=7&p=70)
09:57:55	16871/16871	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:27:55%20GMT	http://gramziu.pl/phpBB/search.php?style=5&author_id=51&sr=posts	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/search8a3d.html	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=7&p=70)
